title,mip_bt,mip_ct1,mip_ct2,makespan,ct1,ct1_lt,ct1_et,ct1_pt,ct1_wt,ct2,ct2_lt,ct2_et,ct2_pt,ct2_wt,num_handover,time,type,handshake
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,45,19,6,4,16,0,0.1573,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,34,19,6,4,5,0,0.1662,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,45,19,6,4,16,0,0.1671,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,36,19,13,4,0,0,0.1393,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,36,19,13,4,0,0,0.1635,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,36,19,13,4,0,0,0.1608,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,36,19,13,4,0,0,0.1446,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,36,19,13,4,0,0,0.1574,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,34,19,6,4,5,0,0.1504,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,29,19,6,4,0,0,0.1653,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,36,19,13,4,0,0,0.1506,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,36,19,13,4,0,0,0.1664,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,36,19,13,4,0,0,0.1503,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,36,19,13,4,0,0,0.1557,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,36,19,13,4,0,0,0.1507,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,29,19,6,4,0,0,0.1388,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,34,19,6,4,5,0,0.1709,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,36,19,13,4,0,0,0.1526,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,34,19,6,4,5,0,0.1631,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,36,19,13,4,0,0,0.1619,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,36,19,13,4,0,0,0.1612,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,29,19,6,4,0,0,0.1682,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,36,19,13,4,0,0,0.1527,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,36,19,13,4,0,0,0.1413,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,34,19,6,4,5,0,0.1559,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,36,19,13,4,0,0,0.1664,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,36,19,13,4,0,0,0.1608,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,36,19,13,4,0,0,0.1576,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,36,19,13,4,0,0,0.1589,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,36,19,13,4,0,0,0.1596,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,45,19,6,4,16,0,0.1652,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,36,19,13,4,0,0,0.1634,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,29,19,6,4,0,0,0.1467,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,36,19,13,4,0,0,0.1638,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,36,19,13,4,0,0,0.1631,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,34,19,6,4,5,0,0.1617,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,36,19,13,4,0,0,0.1613,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,36,19,13,4,0,0,0.1612,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,36,19,13,4,0,0,0.1556,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,34,19,6,4,5,0,0.1516,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,36,19,13,4,0,0,0.1644,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,36,19,13,4,0,0,0.1641,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,36,19,13,4,0,0,0.1574,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,29,19,6,4,0,0,0.1598,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,36,19,13,4,0,0,0.1518,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,36,19,13,4,0,0,0.1654,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,36,19,13,4,0,0,0.1682,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,36,19,13,4,0,0,0.1591,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,36,19,13,4,0,0,0.1509,1,0
N_10_PL_0.25_R_0.25_V_0_p_1,204,204,204,343,343,235,92,16,0,29,19,6,4,0,0,0.1547,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,261,261,141,14,80,26,259,113,89,50,7,3,0.2278,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,262,262,141,14,80,27,256,113,93,50,0,3,0.2287,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,260,259,141,14,80,24,260,113,97,50,0,3,0.1955,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,260,259,141,14,80,24,260,113,97,50,0,3,0.2131,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,261,261,141,14,80,26,259,113,89,50,7,3,0.1774,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,261,261,141,14,80,26,259,113,89,50,7,3,0.2081,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,260,259,141,14,80,24,260,113,97,50,0,3,0.2100,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,261,261,141,14,80,26,259,113,89,50,7,3,0.2210,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,261,261,141,14,80,26,259,113,89,50,7,3,0.2255,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,260,259,141,16,80,22,260,113,97,50,0,3,0.2194,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,261,261,141,14,80,26,259,113,89,50,7,3,0.2119,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,260,259,141,14,80,24,260,113,97,50,0,3,0.2040,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,262,262,141,14,80,27,256,113,93,50,0,3,0.2049,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,261,261,141,14,80,26,259,113,89,50,7,3,0.1830,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,261,261,141,14,80,26,259,113,89,50,7,3,0.2106,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,260,259,141,14,80,24,260,113,97,50,0,3,0.1938,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,260,259,141,14,80,24,260,113,97,50,0,3,0.1975,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,261,261,141,14,80,26,259,113,89,50,7,3,0.2189,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,260,257,141,14,80,22,260,113,97,50,0,3,0.2082,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,260,257,141,14,80,22,260,113,97,50,0,3,0.1874,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,260,259,141,14,80,24,260,113,97,50,0,3,0.1865,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,260,259,141,16,80,22,260,113,97,50,0,3,0.2100,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,269,261,141,40,80,0,269,113,101,50,5,3,0.1823,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,260,257,141,14,80,22,260,113,97,50,0,3,0.2104,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,260,259,141,14,80,24,260,113,97,50,0,3,0.2059,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,260,259,141,14,80,24,260,113,97,50,0,3,0.1944,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,260,257,141,14,80,22,260,113,97,50,0,3,0.2097,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,269,261,141,40,80,0,269,113,101,50,5,3,0.1954,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,270,261,141,40,80,0,270,113,93,50,14,3,0.2039,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,261,261,141,14,80,26,259,113,89,50,7,3,0.2082,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,262,262,141,14,80,27,256,113,93,50,0,3,0.2048,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,262,262,141,14,80,27,256,113,93,50,0,3,0.2142,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,260,259,141,14,80,24,260,113,97,50,0,3,0.2000,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,260,257,141,14,80,22,260,113,97,50,0,3,0.1939,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,261,261,141,14,80,26,259,113,89,50,7,3,0.2104,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,261,261,141,14,80,26,259,113,89,50,7,3,0.2320,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,260,259,141,14,80,24,260,113,97,50,0,3,0.1923,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,262,262,141,14,80,27,256,113,93,50,0,3,0.2018,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,261,261,141,14,80,26,259,113,89,50,7,3,0.2216,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,260,259,141,14,80,24,260,113,97,50,0,3,0.2202,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,260,257,141,14,80,22,260,113,97,50,0,3,0.2024,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,260,257,141,14,80,22,260,113,97,50,0,3,0.1982,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,262,262,141,14,80,27,256,113,93,50,0,3,0.2160,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,262,262,141,14,80,27,256,113,93,50,0,3,0.2168,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,262,262,141,14,80,27,256,113,93,50,0,3,0.2095,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,262,262,141,14,80,27,256,113,93,50,0,3,0.2092,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,262,262,141,14,80,27,256,113,93,50,0,3,0.1952,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,260,257,141,14,80,22,260,113,97,50,0,3,0.1928,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,260,259,141,16,80,22,260,113,97,50,0,3,0.2032,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,260,259,141,14,80,24,260,113,97,50,0,3,0.2143,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,45,19,6,20,0,0,0.1670,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,52,19,13,20,0,0,0.1658,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,52,19,13,20,0,0,0.1603,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,52,19,13,20,0,0,0.1706,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,45,19,6,20,0,0,0.1608,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,52,19,13,20,0,0,0.1548,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,45,19,6,20,0,0,0.1743,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,52,19,13,20,0,0,0.1671,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,45,19,6,20,0,0,0.1663,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,52,19,13,20,0,0,0.1673,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,45,19,6,20,0,0,0.1605,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,52,19,13,20,0,0,0.1631,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,46,19,6,20,1,0,0.1597,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,52,19,13,20,0,0,0.1744,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,52,19,13,20,0,0,0.1657,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,46,19,6,20,1,0,0.1710,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,52,19,13,20,0,0,0.1709,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,46,19,6,20,1,0,0.1666,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,52,19,13,20,0,0,0.1513,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,52,19,13,20,0,0,0.1639,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,52,19,13,20,0,0,0.1576,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,52,19,13,20,0,0,0.1716,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,45,19,6,20,0,0,0.1629,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,52,19,13,20,0,0,0.1707,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,52,19,13,20,0,0,0.1743,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,52,19,13,20,0,0,0.1717,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,45,19,6,20,0,0,0.1721,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,52,19,13,20,0,0,0.1709,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,52,19,13,20,0,0,0.1625,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,52,19,13,20,0,0,0.1711,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,52,19,13,20,0,0,0.1749,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,52,19,13,20,0,0,0.1693,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,46,19,6,20,1,0,0.1588,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,45,19,6,20,0,0,0.1616,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,45,19,6,20,0,0,0.1635,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,61,19,6,20,16,0,0.1678,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,52,19,13,20,0,0,0.1751,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,61,19,6,20,16,0,0.1629,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,45,19,6,20,0,0,0.1741,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,52,19,13,20,0,0,0.1792,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,45,19,6,20,0,0,0.1720,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,45,19,6,20,0,0,0.1696,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,45,19,6,20,0,0,0.1741,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,52,19,13,20,0,0,0.1751,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,52,19,13,20,0,0,0.1775,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,52,19,13,20,0,0,0.1839,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,52,19,13,20,0,0,0.1675,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,52,19,13,20,0,0,0.1536,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,46,19,6,20,1,0,0.1766,1,0
N_10_PL_0.25_R_0.25_V_0_p_5,262,262,254,407,407,235,92,80,0,45,19,6,20,0,0,0.1710,1,0
N_10_PL_0.25_R_0.25_V_0_p_10,332,332,330,332,331,138,7,160,26,332,116,94,120,2,4,0.2640,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,332,332,330,342,331,138,7,160,26,342,116,106,120,0,4,0.2637,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,332,332,330,344,339,138,41,160,0,344,116,104,120,4,4,0.2587,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,332,332,330,342,335,138,11,160,26,342,116,106,120,0,4,0.2627,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,332,332,330,332,331,138,7,160,26,332,116,94,120,2,4,0.2716,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,332,332,330,334,333,138,7,160,28,334,116,94,120,4,4,0.2654,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,332,332,330,332,331,138,7,160,26,332,116,94,120,2,4,0.2650,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,332,332,330,340,334,138,34,160,2,340,116,96,120,8,4,0.2678,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,332,332,330,342,335,138,11,160,26,342,116,106,120,0,4,0.2579,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,332,332,330,334,333,138,7,160,28,334,116,94,120,4,4,0.2671,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,332,332,330,342,335,138,11,160,26,342,116,106,120,0,4,0.2568,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,332,332,330,344,310,138,12,160,0,344,116,104,120,4,4,0.2546,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,332,332,330,342,331,138,7,160,26,342,116,106,120,0,4,0.2546,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,332,332,330,332,331,138,7,160,26,332,116,94,120,2,4,0.2546,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,332,332,330,342,335,138,11,160,26,342,116,106,120,0,4,0.2572,0,0
