title,mip_bt,mip_ct1,mip_ct2,makespan,ct1,ct1_lt,ct1_et,ct1_pt,ct1_wt,ct2,ct2_lt,ct2_et,ct2_pt,ct2_wt,num_handover,time,type,handshake
N_10_PL_0.25_R_0.25_V_0_p_5,258,258,258,260,258,146,32,80,0,260,128,66,60,6,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,258,258,258,264,264,146,34,80,4,264,128,76,60,0,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,258,258,258,260,258,146,32,80,0,260,128,66,60,6,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,258,258,258,264,264,146,12,80,26,264,128,76,60,0,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,258,258,258,264,264,146,34,80,4,264,128,76,60,0,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,258,258,258,264,264,146,12,80,26,264,128,76,60,0,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,258,258,258,260,258,146,32,80,0,260,128,66,60,6,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,258,258,258,258,258,146,32,80,0,258,128,68,60,2,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,258,258,258,264,264,146,34,80,4,264,128,76,60,0,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,258,258,258,264,262,146,12,80,24,264,128,76,60,0,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,258,258,258,258,258,146,32,80,0,256,128,66,60,2,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,258,258,258,264,262,146,34,80,2,264,128,76,60,0,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_5,258,258,258,265,251,146,25,80,0,265,128,68,60,9,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,351,351,141,4,160,46,337,133,84,120,0,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,351,351,141,4,160,46,337,133,84,120,0,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,342,339,141,14,160,24,342,133,85,120,4,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,351,351,141,4,160,46,337,133,84,120,0,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,338,336,141,27,160,8,338,133,71,120,14,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,338,336,141,27,160,8,338,133,71,120,14,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,342,339,141,14,160,24,342,133,77,120,12,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,343,339,141,14,160,24,343,133,86,120,4,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,354,351,141,14,160,36,354,133,101,120,0,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,351,351,141,4,160,46,337,133,84,120,0,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,338,336,141,27,160,8,338,133,71,120,14,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,348,346,141,27,160,18,348,133,71,120,24,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,338,336,141,27,160,8,338,133,71,120,14,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,353,345,141,26,160,18,353,133,98,120,2,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,345,345,141,4,160,40,344,133,91,120,0,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,344,329,141,4,160,24,344,133,77,120,14,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,356,353,141,14,160,38,356,133,103,120,0,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,342,339,141,14,160,24,342,133,77,120,12,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,345,345,141,4,160,40,344,133,91,120,0,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,351,351,141,4,160,46,337,133,84,120,0,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,357,328,141,27,160,0,357,133,84,120,20,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,352,349,141,14,160,34,352,133,99,120,0,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,356,353,141,14,160,38,356,133,103,120,0,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,338,336,141,27,160,8,338,133,71,120,14,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,351,351,141,4,160,46,337,133,84,120,0,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,353,349,141,14,160,34,353,133,98,120,2,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,352,339,141,4,160,34,352,133,71,120,28,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,338,336,141,27,160,8,338,133,71,120,14,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,346,331,141,4,160,26,346,133,77,120,16,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,351,351,141,4,160,46,337,133,84,120,0,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,343,339,141,14,160,24,343,133,86,120,4,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,348,346,141,27,160,18,348,133,71,120,24,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,345,345,141,4,160,40,344,133,91,120,0,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,343,339,141,14,160,24,343,133,78,120,12,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,356,341,141,4,160,36,356,133,103,120,0,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,338,336,141,27,160,8,338,133,71,120,14,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,338,336,141,27,160,8,338,133,71,120,14,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,338,336,141,27,160,8,338,133,71,120,14,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,338,336,141,27,160,8,338,133,71,120,14,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,338,336,141,27,160,8,338,133,71,120,14,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,345,345,141,4,160,40,344,133,91,120,0,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,342,339,141,14,160,24,342,133,85,120,4,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,342,339,141,14,160,24,342,133,77,120,12,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,350,335,141,26,160,8,350,133,85,120,12,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,356,353,141,14,160,38,356,133,103,120,0,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,338,336,141,27,160,8,338,133,71,120,14,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,345,345,141,4,160,40,344,133,91,120,0,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,348,346,141,27,160,18,348,133,71,120,24,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,352,349,141,14,160,34,352,133,99,120,0,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_10,328,328,328,338,336,141,27,160,8,338,133,71,120,14,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,547,547,104,33,400,10,544,170,74,300,0,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,554,539,104,33,400,2,554,170,78,300,6,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,547,547,104,33,400,10,540,170,70,300,0,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,554,551,104,33,400,14,554,170,78,300,6,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,550,550,104,36,400,10,550,170,66,300,14,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,547,547,104,33,400,10,544,170,74,300,0,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,550,550,104,36,400,10,550,170,66,300,14,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,547,547,104,33,400,10,546,170,62,300,14,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,547,547,104,33,400,10,544,170,74,300,0,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,550,550,104,36,400,10,550,170,66,300,14,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,558,540,104,36,400,0,558,170,70,300,18,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,559,559,104,33,400,22,558,170,82,300,6,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,547,547,104,33,400,10,546,170,62,300,14,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,572,570,104,56,400,10,572,170,76,300,26,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,560,549,104,33,400,12,560,170,76,300,14,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,547,547,104,33,400,10,546,170,76,300,0,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,547,547,104,33,400,10,546,170,76,300,0,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,547,547,104,33,400,10,546,170,76,300,0,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,570,570,104,36,400,30,565,170,83,300,12,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,547,547,104,33,400,10,546,170,76,300,0,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,561,550,104,33,400,13,561,170,64,300,27,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,547,547,104,33,400,10,546,170,62,300,14,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,547,547,104,33,400,10,540,170,70,300,0,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,561,550,104,33,400,13,561,170,64,300,27,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,560,549,104,33,400,12,560,170,74,300,16,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,560,549,104,33,400,12,560,170,74,300,16,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,554,539,104,33,400,2,554,170,70,300,14,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,554,539,104,33,400,2,554,170,78,300,6,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,548,547,104,33,400,10,548,170,64,300,14,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,567,559,104,55,400,0,567,170,74,300,23,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,547,547,104,33,400,10,546,170,62,300,14,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,547,547,104,33,400,10,546,170,62,300,14,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,547,547,104,33,400,10,546,170,76,300,0,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,547,547,104,33,400,10,546,170,76,300,0,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,558,540,104,36,400,0,558,170,70,300,18,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,547,547,104,33,400,10,544,170,74,300,0,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,558,540,104,36,400,0,558,170,78,300,10,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,550,547,104,33,400,10,550,170,66,300,14,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,560,549,104,33,400,12,560,170,78,300,12,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,547,547,104,33,400,10,544,170,74,300,0,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,561,550,104,33,400,13,561,170,64,300,27,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,554,551,104,33,400,14,554,170,78,300,6,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,547,547,104,33,400,10,546,170,76,300,0,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,550,550,104,36,400,10,550,170,66,300,14,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,550,547,104,33,400,10,550,170,66,300,14,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,561,545,104,33,400,8,561,170,91,300,0,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,548,547,104,33,400,10,548,170,64,300,14,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,560,549,104,33,400,12,560,170,74,300,16,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,547,547,104,33,400,10,544,170,74,300,0,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_0_p_25,560,560,534,547,547,104,33,400,10,544,170,74,300,0,4,0.000000,0,0
N_10_PL_0.25_R_0.25_V_1_p_1,110,110,110,106,101,65,20,16,0,106,62,36,8,0,2,0.000000,0,0
N_10_PL_0.25_R_0.25_V_1_p_1,110,110,110,106,103,65,22,16,0,106,62,36,8,0,2,0.000000,0,0
N_10_PL_0.25_R_0.25_V_1_p_1,110,110,110,106,101,65,20,16,0,106,62,36,8,0,2,0.000000,0,0
N_10_PL_0.25_R_0.25_V_1_p_1,110,110,110,106,103,65,22,16,0,106,62,36,8,0,2,0.000000,0,0
N_10_PL_0.25_R_0.25_V_1_p_1,110,110,110,106,100,65,19,16,0,106,62,36,8,0,2,0.000000,0,0
N_10_PL_0.25_R_0.25_V_1_p_1,110,110,110,106,100,65,19,16,0,106,62,36,8,0,2,0.000000,0,0
N_10_PL_0.25_R_0.25_V_1_p_1,110,110,110,106,100,65,19,16,0,106,62,36,8,0,2,0.000000,0,0
N_10_PL_0.25_R_0.25_V_1_p_1,110,110,110,106,101,65,20,16,0,106,62,36,8,0,2,0.000000,0,0
N_10_PL_0.25_R_0.25_V_1_p_1,110,110,110,106,100,65,19,16,0,106,62,36,8,0,2,0.000000,0,0
N_10_PL_0.25_R_0.25_V_1_p_1,110,110,110,106,100,65,19,16,0,106,62,36,8,0,2,0.000000,0,0
N_10_PL_0.25_R_0.25_V_1_p_1,110,110,110,106,105,65,20,16,4,106,62,36,8,0,2,0.000000,0,0
N_10_PL_0.25_R_0.25_V_1_p_1,110,110,110,106,100,65,19,16,0,106,62,36,8,0,2,0.000000,0,0
N_10_PL_0.25_R_0.25_V_1_p_1,110,110,110,106,100,65,19,16,0,106,62,36,8,0,2,0.000000,0,0
N_10_PL_0.25_R_0.25_V_1_p_1,110,110,110,106,101,65,20,16,0,106,62,36,8,0,2,0.000000,0,0
N_10_PL_0.25_R_0.25_V_1_p_1,110,110,110,106,103,65,22,16,0,106,62,36,8,0,2,0.000000,0,0
